id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,KMeans_Cluster,DBSCAN_Cluster
0.146699426,0,0.0,0.285714286,0.457756844,0,0,0.608333333,0,0.0,0.0,0.181818182,0.333333333,0.807142857,1,0,0,0,0,0,0.222222222,0,0,0.625,0.375,0.5,0.642535971,0,0,0.625,0.458333333,0.444444444,0.572519084,0,0.209302326,0.0,0.124174373,Graduate,0,0
0.146712495,0,0.307692308,1.0,0.503090963,0,0,0.341666667,0,0.837209302,0.860465116,0.424242424,0.466666667,0.369642857,1,0,0,0,0,0,0.148148148,0,0,0.375,0.625,0.333333333,0.524505396,0,0,0.375,0.625,0.222222222,0.430025445,0,0.209302326,0.0,0.124174373,Enrolled,0,0
0.146725564,0,0.730769231,0.571428571,0.743891669,0,0,0.51,0,0.837209302,0.837209302,0.545454545,0.333333333,0.767857143,0,0,0,0,0,0,1.0,0,0,0.875,0.541666667,0.583333333,0.544064748,0,0,1.0,0.625,0.592592593,0.655100625,0,0.918604651,0.8,0.0,Dropout,1,0
0.146738633,0,0.0,0.285714286,0.811009714,0,0,0.541666667,0,0.837209302,0.860465116,0.545454545,0.4,0.635714286,0,0,0,0,1,0,0.074074074,0,0,0.625,0.625,0.5,0.618929856,0,0,0.625,0.541666667,0.37037037,0.700208189,0,0.406976744,0.311111111,0.80317041,Graduate,1,0
0.146751702,0,0.730769231,0.285714286,0.503090963,0,0,0.958333333,0,0.837209302,0.837209302,0.545454545,0.4,0.614285714,0,0,0,0,1,0,1.0,0,0,0.375,0.958333333,0.416666667,0.40647482,0,0,0.375,0.541666667,0.37037037,0.549201943,0,0.73255814,0.111111111,0.640686922,Graduate,1,0
0.146764771,0,0.730769231,0.285714286,0.0,0,0,0.291666667,0,0.418604651,0.837209302,0.242424242,0.266666667,0.285714286,0,0,0,0,0,0,1.0,0,0,0.625,0.375,0.5,0.784172662,0,0,0.625,0.375,0.444444444,0.63728892,0,0.406976744,0.311111111,0.80317041,Graduate,1,0
0.14677784,0,0.307692308,0.285714286,0.871651457,0,0,0.51,0,0.837209302,0.860465116,0.545454545,0.6,0.053571429,1,0,0,0,0,0,0.222222222,0,0,0.625,0.541666667,0.416666667,0.538669065,0,0,0.625,0.958333333,0.296296296,0.494795281,0,0.372093023,0.488888889,0.766182299,Enrolled,0,0
0.146790909,0,0.307692308,0.571428571,0.871651457,0,0,0.541666667,0,0.418604651,0.860465116,0.545454545,0.466666667,0.576785714,1,0,0,0,0,0,0.222222222,0,0,0.625,0.458333333,0.416666667,0.595323741,0,0,0.625,0.375,0.444444444,0.663196854,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.146803978,0,0.307692308,1.0,0.710921401,0,0,0.758333333,0,0.046511628,0.0,0.242424242,0.266666667,0.725,1,0,0,0,0,0,0.074074074,0,0,0.875,0.625,0.5,0.642221223,0,0,1.0,0.541666667,0.592592593,0.814326471,0,0.73255814,0.111111111,0.640686922,Graduate,0,0
0.146817047,0,0.307692308,0.285714286,0.871651457,0,0,0.008333333,0,0.418604651,0.837209302,0.181818182,0.2,0.126785714,0,0,0,0,0,0,0.296296296,0,0,0.625,0.375,0.0,0.0,0,0,0.625,0.375,0.0,0.0,0,0.406976744,0.311111111,0.80317041,Dropout,2,0
0.146830116,0,0.307692308,0.285714286,0.556667648,0,0,0.641666667,0,0.837209302,0.837209302,0.242424242,0.6,0.541071429,0,0,0,0,0,0,0.222222222,0,0,0.625,0.458333333,0.5,0.43794964,0,0,0.625,0.458333333,0.444444444,0.54661115,0,0.593023256,1.0,0.311756935,Graduate,1,0
0.146843185,0,0.730769231,0.285714286,0.556667648,0,0,1.0,0,0.837209302,0.837209302,0.545454545,0.6,0.982142857,0,0,0,0,0,0,1.0,0,0,0.625,0.541666667,0.5,0.689748201,0,0,0.625,0.375,0.444444444,0.676150821,0,0.0,0.755555556,0.578599736,Graduate,1,0
0.146856254,0,0.0,0.285714286,0.493082131,0,0,0.591666667,0,0.837209302,0.837209302,0.424242424,0.4,0.482142857,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.416666667,0.595323741,0,0,0.625,0.541666667,0.37037037,0.689104788,0,0.151162791,0.488888889,1.0,Graduate,0,0
0.146869323,0,0.307692308,0.285714286,0.871651457,0,0,0.341666667,0,0.418604651,0.837209302,0.545454545,0.4,0.476785714,1,0,0,0,0,0,0.148148148,0,0,0.625,0.791666667,0.25,0.563848921,0,0,0.625,0.875,0.148148148,0.572519084,0,0.918604651,0.8,0.0,Enrolled,0,0
0.146882392,0,0.307692308,0.285714286,0.566087724,0,0,0.375,0,0.046511628,0.418604651,0.121212121,0.266666667,0.3875,1,0,0,0,0,0,0.074074074,0,0,0.625,1.0,0.416666667,0.538669065,0,0,0.625,0.541666667,0.296296296,0.514226232,0,0.151162791,0.488888889,1.0,Enrolled,0,0
0.146895461,0,0.307692308,0.571428571,0.566087724,0,0,0.325,0,0.837209302,0.837209302,0.303030303,0.6,0.476785714,1,0,0,0,0,0,0.148148148,0,0,0.625,0.0,0.0,0.0,0,0,0.625,0.875,0.0,0.0,0,0.372093023,0.488888889,0.766182299,Dropout,0,0
0.14690853,0,0.826923077,0.285714286,0.486605829,0,0,0.625,0,0.0,0.837209302,0.545454545,0.466666667,0.767857143,0,0,0,0,0,0,0.222222222,0,0,0.875,0.791666667,0.833333333,0.500899281,0,0,1.0,1.0,0.37037037,0.564746704,0,0.558139535,0.288888889,0.772787318,Enrolled,1,0
0.146921599,0,0.0,0.285714286,0.556667648,0,0,0.51,0,0.418604651,0.860465116,0.545454545,0.6,0.357142857,0,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.416666667,0.482014388,0,0,0.625,0.708333333,0.296296296,0.45593338,0,0.151162791,0.488888889,1.0,Graduate,1,0
0.146934668,0,0.0,0.857142857,0.503090963,0,0,0.608333333,0,0.860465116,0.860465116,0.545454545,0.6,0.517857143,1,0,0,0,0,0,0.074074074,0,0,0.375,0.0,0.0,0.0,0,0,0.375,0.0,0.148148148,0.611380985,0,0.0,0.755555556,0.578599736,Dropout,0,0
0.146947737,0,0.730769231,0.285714286,0.556667648,0,0,0.51,0,0.76744186,0.76744186,0.0,0.0,0.557142857,1,0,0,0,1,0,1.0,0,0,0.625,0.0,0.0,0.0,0,0,0.625,0.0,0.0,0.0,0,0.0,0.755555556,0.578599736,Dropout,2,0
0.146960806,0,0.0,0.285714286,0.871651457,0,0,0.491666667,0,0.0,0.418604651,0.181818182,0.2,0.444642857,1,0,0,0,1,0,0.222222222,0,0,0.625,0.375,0.5,0.642535971,0,0,0.625,0.375,0.444444444,0.611380985,0,0.593023256,1.0,0.311756935,Graduate,0,0
0.146973875,0,0.0,0.285714286,0.91875184,0,0,0.325,0,0.418604651,0.418604651,0.242424242,0.266666667,0.341071429,1,0,0,0,0,0,0.222222222,0,0,0.625,0.625,0.416666667,0.532374101,0,0,0.625,0.541666667,0.296296296,0.514226232,0,0.918604651,0.8,0.0,Enrolled,0,0
0.146986944,0,0.730769231,0.285714286,1.0,0,0,0.458333333,0,0.837209302,0.0,0.545454545,0.333333333,0.589285714,0,0,0,0,1,0,0.518518519,0,0,0.375,0.625,0.333333333,0.524505396,0,0,0.375,0.625,0.148148148,0.45593338,0,0.209302326,0.0,0.124174373,Dropout,2,0
0.147000013,0,0.730769231,0.285714286,0.418310274,0,0,0.458333333,0,0.0,0.0,0.545454545,0.4,0.232142857,0,0,0,0,0,0,0.518518519,0,0,0.625,0.541666667,0.25,0.46942446,0,0,0.625,0.625,0.37037037,0.45593338,0,0.73255814,0.111111111,0.640686922,Dropout,1,0
0.147013082,0,0.307692308,0.571428571,0.556667648,0,0,0.458333333,0,0.0,0.418604651,0.545454545,0.333333333,0.492857143,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.548111511,0,0,0.625,0.541666667,0.444444444,0.63728892,0,0.918604651,0.8,0.0,Graduate,0,0
0.147026151,0,0.730769231,0.285714286,0.710921401,0,0,0.125,0,0.837209302,0.860465116,0.545454545,0.6,0.232142857,0,0,0,0,0,0,1.0,0,0,1.0,0.541666667,0.0,0.0,0,0,1.0,0.541666667,0.0,0.0,0,0.593023256,1.0,0.311756935,Dropout,1,0
0.14703922,0,0.0,0.285714286,0.871651457,0,0,0.841666667,0,0.0,0.0,0.545454545,0.6,0.851785714,1,0,0,0,0,0,0.148148148,0,0,0.625,0.375,0.5,0.674010791,0,0,0.625,0.458333333,0.444444444,0.72241499,0,1.0,0.244444444,0.414795244,Graduate,0,0
0.147052289,0,0.0,0.285714286,0.91875184,0,0,0.475,0,0.418604651,0.418604651,0.545454545,0.6,0.694642857,0,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.5,0.500899281,0,0,0.625,0.541666667,0.444444444,0.533657183,0,0.918604651,0.8,0.0,Enrolled,1,0
0.147065358,0,0.0,1.0,0.566087724,0,0,0.425,0,0.860465116,0.837209302,0.545454545,0.333333333,0.446428571,0,0,0,0,0,0,0.222222222,0,0,0.625,0.375,0.5,0.595323741,0,0,0.625,0.375,0.444444444,0.572519084,0,0.151162791,0.488888889,1.0,Graduate,1,0
0.147078427,0,0.307692308,0.285714286,0.811009714,0,0,0.291666667,0,0.837209302,0.837209302,0.545454545,0.6,0.317857143,0,0,0,0,1,0,0.222222222,0,0,0.625,0.541666667,0.333333333,0.430080935,0,0,0.625,0.625,0.222222222,0.404117511,0,0.593023256,1.0,0.311756935,Enrolled,1,0
0.147091496,0,0.730769231,0.285714286,0.486605829,0,0,0.625,0,0.860465116,0.837209302,0.303030303,0.333333333,0.660714286,1,0,0,0,1,0,1.0,0,0,0.375,0.0,0.0,0.0,0,0,0.375,0.0,0.0,0.0,0,0.372093023,0.488888889,0.766182299,Dropout,2,0
0.147104565,0,0.0,0.285714286,0.493082131,0,0,0.208333333,0,0.069767442,0.23255814,0.545454545,0.666666667,0.216071429,1,0,0,0,0,0,0.222222222,0,0,0.625,0.625,0.5,0.689748201,0,0,0.625,0.625,0.444444444,0.766828591,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.147117634,0,0.0,0.285714286,0.466588166,0,0,0.408333333,0,0.0,0.860465116,0.242424242,0.6,0.417857143,1,0,0,0,0,0,0.148148148,0,0,0.625,0.625,0.5,0.795975719,0,0,0.625,0.375,0.444444444,0.689104788,0,0.73255814,0.111111111,0.640686922,Graduate,0,0
0.147130703,0,0.0,0.285714286,0.556667648,0,0,0.491666667,0,0.860465116,0.860465116,0.424242424,0.466666667,0.394642857,1,0,0,0,0,0,0.148148148,0,0,0.625,0.541666667,0.5,0.39073741,0,0,0.625,0.541666667,0.444444444,0.533657183,0,0.209302326,0.0,0.124174373,Graduate,0,0
0.147143772,0,0.807692308,0.285714286,0.503090963,0,0,0.291666667,0,0.0,0.0,0.242424242,0.466666667,0.567857143,0,0,0,0,1,0,0.222222222,0,0,1.0,0.625,0.5,0.441883993,0,0,0.875,0.458333333,0.148148148,0.611380985,0,0.151162791,0.488888889,1.0,Enrolled,1,0
0.147156841,0,0.0,0.285714286,0.556667648,0,0,0.508333333,0,0.0,0.0,0.242424242,0.266666667,0.492857143,1,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.5,0.43794964,0,0,0.625,0.625,0.37037037,0.611380985,0,0.209302326,0.0,0.124174373,Graduate,0,0
0.14716991,0,0.307692308,0.571428571,0.493082131,0,0,0.908333333,0,0.046511628,0.046511628,0.181818182,0.466666667,0.9625,1,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.5,0.784172662,0,0,0.625,0.541666667,0.444444444,0.689104788,0,0.73255814,0.111111111,0.640686922,Graduate,0,0
0.147182979,0,0.0,0.285714286,0.710921401,0,0,0.575,0,0.418604651,0.418604651,0.303030303,0.333333333,0.560714286,0,0,0,0,0,0,0.148148148,0,0,0.875,0.541666667,0.583333333,0.665467626,0,0,1.0,0.708333333,0.592592593,0.669673838,0,0.73255814,0.111111111,0.640686922,Graduate,1,0
0.147196048,0,0.0,1.0,0.710921401,0,0,0.691666667,0,0.860465116,0.0,0.303030303,0.333333333,0.594642857,1,0,0,0,0,0,0.074074074,0,0,1.0,0.541666667,0.583333333,0.711583858,0,0,1.0,0.541666667,0.592592593,0.707078418,0,0.593023256,1.0,0.311756935,Graduate,0,0
0.147209117,0,0.0,0.285714286,0.556667648,0,0,0.625,0,0.0,0.418604651,0.424242424,0.6,0.598214286,1,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.5,0.524505396,0,0,0.625,0.458333333,0.444444444,0.522553782,0,0.593023256,1.0,0.311756935,Graduate,0,0
0.147222186,0,0.0,0.285714286,0.710921401,0,0,0.608333333,0,0.860465116,0.418604651,0.181818182,0.666666667,0.433928571,0,0,0,0,0,0,0.148148148,0,0,0.875,0.708333333,0.583333333,0.639703237,0,0,1.0,0.541666667,0.592592593,0.636738376,0,0.918604651,0.8,0.0,Graduate,1,0
0.147235255,0,0.0,0.285714286,0.493082131,0,0,0.291666667,0,0.0,0.0,0.545454545,0.6,0.410714286,1,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.5,0.46942446,0,0,0.625,0.541666667,0.444444444,0.533657183,0,0.372093023,0.488888889,0.766182299,Dropout,0,0
0.147248324,0,0.0,0.571428571,0.811009714,0,0,0.325,0,0.837209302,0.837209302,0.545454545,0.6,0.533928571,1,0,0,0,0,0,0.296296296,0,0,0.375,0.541666667,0.333333333,0.595323741,0,0,0.375,0.375,0.37037037,0.518112422,0,0.209302326,0.0,0.124174373,Enrolled,0,0
0.147261393,0,0.0,1.0,0.710921401,0,0,0.475,0,0.0,0.0,0.303030303,0.2,0.501785714,1,0,0,0,0,0,0.222222222,0,0,0.875,0.541666667,0.333333333,0.600989209,0,0,0.875,0.625,0.37037037,0.536766135,0,0.558139535,0.288888889,0.772787318,Enrolled,0,0
0.147274462,0,0.307692308,0.285714286,0.871651457,0,0,0.541666667,0,0.0,0.418604651,0.242424242,0.466666667,0.578571429,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.736960432,0,0,0.625,0.375,0.444444444,0.740920657,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147287531,0,0.0,0.285714286,0.556667648,0,0,0.541666667,0,0.418604651,0.418604651,0.545454545,0.6,0.576785714,0,0,0,0,0,0,0.222222222,0,0,0.625,0.375,0.5,0.39073741,0,0,0.625,0.541666667,0.444444444,0.494795281,0,0.372093023,0.488888889,0.766182299,Graduate,1,0
0.1473006,0,0.0,0.285714286,0.457756844,0,0,0.375,0,0.046511628,0.418604651,0.545454545,0.6,0.4375,1,0,0,0,0,0,0.148148148,0,0,0.625,0.708333333,0.416666667,0.463129496,0,0,0.625,0.458333333,0.222222222,0.45593338,0,0.209302326,0.0,0.124174373,Enrolled,0,0
0.147313669,0,0.0,0.285714286,0.457756844,0,0,0.408333333,0,0.860465116,0.418604651,0.545454545,0.6,0.603571429,1,0,0,0,0,0,0.148148148,0,0,0.625,0.375,0.416666667,0.482014388,0,0,0.625,0.458333333,0.37037037,0.502567661,0,0.372093023,0.488888889,0.766182299,Enrolled,0,0
0.147326738,0,0.730769231,0.285714286,0.466588166,0,0,0.291666667,0,0.0,0.0,0.242424242,0.266666667,0.232142857,1,0,0,0,1,0,0.814814815,0,0,0.375,1.0,0.166666667,0.477293165,0,0,0.375,0.291666667,0.074074074,0.689104788,0,0.593023256,1.0,0.311756935,Dropout,2,0
0.147339807,0,0.0,0.285714286,0.418310274,0,0,0.291666667,0,0.837209302,0.860465116,0.545454545,0.6,0.335714286,0,0,0,0,0,0,0.222222222,0,0,0.625,0.541666667,0.5,0.581834532,0,0,0.625,0.541666667,0.296296296,0.553088133,0,0.558139535,0.288888889,0.772787318,Enrolled,1,0
0.147352876,0,0.826923077,0.285714286,0.418310274,0,0,0.525,0,0.0,0.0,0.242424242,0.066666667,0.410714286,1,0,0,0,1,0,0.296296296,0,0,1.0,0.875,1.0,0.675221361,0,0,1.0,0.875,0.888888889,0.582234559,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147365945,0,0.0,1.0,0.566087724,0,0,0.558333333,0,0.418604651,0.837209302,0.545454545,0.6,0.626785714,1,0,0,0,0,0,0.296296296,0,0,0.625,0.541666667,0.416666667,0.557553957,0,0,0.625,0.791666667,0.296296296,0.669673838,0,0.0,0.755555556,0.578599736,Graduate,0,0
0.147379014,0,0.307692308,0.285714286,0.486605829,0,0,0.391666667,0,0.0,0.418604651,1.0,1.0,0.333928571,1,0,0,0,1,0,0.148148148,0,0,0.375,0.708333333,0.333333333,0.477293165,0,0,0.375,0.708333333,0.222222222,0.611380985,0,0.406976744,0.311111111,0.80317041,Dropout,0,0
0.147392083,0,0.0,0.285714286,0.811009714,0,0,0.625,0,0.0,0.418604651,0.545454545,0.6,0.546428571,1,0,0,0,0,0,0.148148148,0,0,0.625,0.458333333,0.5,0.563848921,0,0,0.625,0.541666667,0.444444444,0.747397641,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147405152,0,0.307692308,1.0,0.811009714,0,0,0.258333333,0,0.0,0.255813953,0.242424242,0.2,0.232142857,0,0,0,0,1,0,0.222222222,0,0,0.625,0.708333333,0.416666667,0.500899281,0,0,0.625,0.708333333,0.37037037,0.533657183,0,0.73255814,0.111111111,0.640686922,Enrolled,1,0
0.147418221,0,0.730769231,0.285714286,0.503090963,0,0,0.51,0,0.837209302,0.418604651,0.545454545,0.666666667,0.098214286,0,0,0,0,1,0,0.814814815,0,0,0.375,0.291666667,0.0,0.0,0,0,0.375,0.458333333,0.0,0.0,0,0.73255814,0.111111111,0.640686922,Dropout,2,0
0.14743129,0,0.826923077,0.285714286,0.486605829,0,0,0.291666667,0,0.0,0.837209302,0.242424242,0.2,0.410714286,1,0,0,0,1,0,0.296296296,0,0,0.375,0.541666667,0.25,0.375,0,0,0.375,0.791666667,0.148148148,0.417071478,0,0.209302326,0.0,0.124174373,Dropout,2,0
0.147444359,0,0.730769231,0.285714286,1.0,0,0,0.291666667,0,0.837209302,0.837209302,0.545454545,0.6,0.266071429,0,0,0,0,1,0,0.962962963,0,0,0.375,0.791666667,0.166666667,0.500899281,0,0,0.375,0.791666667,0.222222222,0.481841314,0,0.0,0.755555556,0.578599736,Dropout,1,0
0.147457428,0,0.0,0.285714286,0.0,0,0,0.508333333,0,0.860465116,0.860465116,0.545454545,0.466666667,0.5625,1,0,0,0,1,0,0.148148148,0,0,1.0,0.875,0.916666667,0.618929856,0,0,1.0,1.0,0.814814815,0.591950035,0,0.151162791,0.488888889,1.0,Graduate,0,0
0.147470497,0,0.0,0.285714286,0.871651457,0,0,0.408333333,0,0.046511628,0.0,0.242424242,0.333333333,0.442857143,0,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.416666667,0.557553957,0,0,0.625,0.541666667,0.444444444,0.566967384,0,1.0,0.244444444,0.414795244,Enrolled,1,0
0.147483566,0,0.0,1.0,0.710921401,0,0,0.541666667,0,0.860465116,0.837209302,0.545454545,0.533333333,0.508928571,1,0,0,0,0,0,0.074074074,0,0,0.875,0.625,0.583333333,0.731429856,0,0,1.0,0.541666667,0.444444444,0.67074254,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147496635,0,0.307692308,1.0,0.566087724,0,0,0.208333333,0,0.0,0.0,0.242424242,0.266666667,0.341071429,1,0,0,0,0,0,0.296296296,0,0,0.625,0.541666667,0.333333333,0.430080935,0,0,0.625,0.958333333,0.222222222,0.533657183,0,0.0,0.755555556,0.578599736,Dropout,0,0
0.147509704,0,0.0,0.285714286,0.457756844,0,0,0.408333333,0,0.0,0.837209302,0.242424242,0.6,0.430357143,0,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.611061151,0,0,0.625,0.375,0.444444444,0.572519084,0,0.918604651,0.8,0.0,Graduate,1,0
0.147522773,0,0.730769231,0.285714286,0.0,0,0,0.291666667,0,0.837209302,0.837209302,0.545454545,0.6,0.410714286,0,0,0,0,0,0,0.592592593,0,0,0.625,0.375,0.5,0.658273381,0,0,0.625,0.458333333,0.37037037,0.595836225,0,0.209302326,0.0,0.124174373,Graduate,1,0
0.147535842,0,0.0,0.285714286,0.566087724,0,0,0.308333333,0,0.046511628,0.418604651,0.181818182,0.2,0.325,0,0,0,0,0,0,0.074074074,0,0,0.625,0.708333333,0.333333333,0.335656475,0,0,0.625,0.708333333,0.296296296,0.45593338,0,0.918604651,0.8,0.0,Enrolled,1,0
0.147548911,0,0.0,0.285714286,0.871651457,0,0,0.125,0,0.0,0.418604651,0.242424242,0.2,0.682142857,1,0,0,0,0,0,0.074074074,0,0,0.625,0.458333333,0.5,0.532374101,0,0,0.625,0.375,0.444444444,0.650242887,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.14756198,0,0.730769231,0.285714286,0.418310274,0,0,0.51,0,0.837209302,0.837209302,0.545454545,0.533333333,0.0,1,0,0,0,1,0,1.0,0,0,0.625,0.875,0.0,0.0,0,0,0.625,0.541666667,0.0,0.0,0,0.918604651,0.8,0.0,Dropout,2,0
0.147575049,0,0.307692308,0.285714286,0.556667648,0,0,0.341666667,0,0.0,0.0,0.545454545,0.6,0.333928571,1,0,0,0,0,0,0.074074074,0,0,0.625,0.625,0.5,0.500899281,0,0,0.625,0.625,0.37037037,0.54661115,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147588118,0,0.115384615,0.285714286,0.710921401,0,0,0.458333333,0,0.837209302,0.837209302,0.545454545,0.6,0.589285714,0,0,0,0,0,0,0.814814815,0,0,0.875,0.458333333,0.0,0.0,0,0,1.0,0.541666667,0.0,0.0,0,0.372093023,0.488888889,0.766182299,Dropout,1,0
0.147601187,0,0.0,0.571428571,0.486605829,0,0,0.625,0,0.837209302,0.860465116,0.545454545,0.6,1.0,1,0,0,0,1,0,0.148148148,0,0,0.375,0.458333333,0.416666667,0.708633094,0,0,0.375,0.625,0.37037037,0.678001388,0,0.209302326,0.0,0.124174373,Enrolled,0,0
0.147614256,0,0.730769231,0.285714286,0.0,0,0,0.51,0,0.837209302,0.837209302,0.242424242,0.666666667,0.232142857,0,0,0,0,1,0,1.0,0,0,0.625,0.375,0.5,0.626798561,0,0,0.625,0.541666667,0.37037037,0.611380985,0,0.918604651,0.8,0.0,Graduate,1,0
0.147627325,0,0.0,0.285714286,0.466588166,0,0,0.625,0,0.837209302,0.837209302,0.545454545,0.6,0.739285714,1,0,0,0,0,0,0.148148148,0,0,0.375,0.375,0.416666667,0.557553957,0,0,0.375,0.375,0.37037037,0.45593338,0,0.372093023,0.488888889,0.766182299,Graduate,0,0
0.147640394,0,0.0,0.571428571,0.91875184,0,0,0.308333333,0,0.418604651,0.837209302,0.181818182,0.466666667,0.323214286,1,0,0,0,0,0,0.074074074,0,0,0.875,0.541666667,0.5,0.548111511,0,0,0.875,0.625,0.518518519,0.655794587,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147653463,0,0.307692308,1.0,0.566087724,0,0,0.508333333,0,0.860465116,0.860465116,0.545454545,0.6,0.675,1,0,0,0,0,0,0.148148148,0,0,0.625,0.458333333,0.5,0.568345324,0,0,0.625,0.541666667,0.444444444,0.805690493,0,0.593023256,1.0,0.311756935,Graduate,0,0
0.147666532,0,0.826923077,0.285714286,0.466588166,0,0,0.625,0,0.0,0.860465116,0.242424242,0.466666667,0.767857143,1,0,0,0,0,0,0.296296296,0,0,0.625,0.958333333,0.416666667,0.614208633,0,0,0.625,1.0,0.444444444,0.611380985,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.147679601,0,0.0,0.285714286,0.457756844,0,0,0.125,0,0.0,0.418604651,0.242424242,0.466666667,0.158928571,0,0,0,0,0,0,0.222222222,0,0,0.625,0.375,0.5,0.784172662,0,0,0.625,0.375,0.444444444,0.624334953,0,0.406976744,0.311111111,0.80317041,Graduate,1,0
0.14769267,0,0.0,0.285714286,0.811009714,0,0,0.475,0,0.837209302,0.418604651,0.0,0.266666667,0.382142857,1,0,0,0,1,0,0.074074074,0,0,0.375,0.625,0.25,0.626798561,0,0,0.375,0.625,0.296296296,0.669673838,0,0.0,0.755555556,0.578599736,Graduate,0,0
0.147705739,0,0.730769231,0.285714286,0.466588166,0,0,0.625,0,0.837209302,0.837209302,1.0,0.666666667,0.373214286,0,0,0,0,0,0,1.0,0,0,0.625,0.0,0.0,0.0,0,0,0.625,0.0,0.0,0.0,0,0.372093023,0.488888889,0.766182299,Dropout,2,0
0.147718808,0,0.730769231,0.285714286,0.503090963,0,0,0.51,0,0.418604651,0.0,0.545454545,0.266666667,0.767857143,1,0,0,0,1,0,0.518518519,0,0,0.375,0.0,0.0,0.0,0,0,0.375,0.0,0.0,0.0,0,0.593023256,1.0,0.311756935,Dropout,2,0
0.147731877,0,0.730769231,0.285714286,0.0,0,0,0.791666667,0,0.837209302,0.837209302,0.242424242,0.2,0.753571429,0,0,0,0,0,0,1.0,0,0,0.625,0.458333333,0.5,0.768435252,0,0,0.625,0.375,0.444444444,0.572519084,0,0.593023256,1.0,0.311756935,Graduate,1,0
0.147744946,0,0.0,0.857142857,0.710921401,0,0,0.708333333,0,0.860465116,0.418604651,0.545454545,0.466666667,0.544642857,1,0,0,0,0,0,0.074074074,0,0,1.0,0.541666667,0.583333333,0.623651079,0,0,1.0,0.541666667,0.518518519,0.634698126,0,0.372093023,0.488888889,0.766182299,Graduate,0,0
0.147758015,0,0.730769231,0.285714286,1.0,0,0,0.51,0,0.837209302,0.76744186,1.0,1.0,0.428571429,0,0,0,0,0,0,1.0,0,0,0.0,0.208333333,0.25,0.532374101,0,0,0.0,0.208333333,0.148148148,0.45593338,0,0.0,0.755555556,0.578599736,Dropout,1,0
0.147771084,0,0.307692308,0.285714286,0.871651457,0,0,0.425,0,0.0,0.0,0.242424242,0.2,0.348214286,1,0,0,0,0,0,0.148148148,0,0,0.625,0.458333333,0.5,0.579586331,0,0,0.625,0.458333333,0.444444444,0.644691187,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.147784153,0,0.730769231,0.285714286,1.0,0,0,0.791666667,0,0.837209302,0.837209302,0.545454545,0.4,0.589285714,0,0,0,0,0,0,1.0,0,0,0.375,0.375,0.333333333,0.760566547,0,0,0.375,0.291666667,0.37037037,0.626925746,0,0.209302326,0.0,0.124174373,Graduate,1,0
0.147797222,0,0.730769231,0.285714286,0.503090963,0,0,0.625,0,0.837209302,0.837209302,0.545454545,0.666666667,0.589285714,0,0,0,0,1,0,0.592592593,0,0,0.375,0.375,0.0,0.0,0,0,0.375,0.291666667,0.0,0.0,0,0.918604651,0.8,0.0,Dropout,2,0
0.147810291,0,0.307692308,0.285714286,0.566087724,0,0,0.625,0,0.837209302,0.837209302,0.303030303,0.4,0.783928571,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.626798561,0,0,0.625,0.375,0.444444444,0.689104788,0,0.209302326,0.0,0.124174373,Graduate,0,0
