ProductID,Date,Zip,Units,Revenue,Country
1949,3/17/2003,6043,1,309.6975,Australia
1990,3/17/2003,6043,1,262.4475,Australia
795,3/18/2003,3040,1,278.1975,Australia
2253,3/18/2003,6074,2,272.895,Australia
1061,3/18/2003,2870,1,149.5725,Australia
1006,1/19/2003,6160,1,89.1975,Australia
725,1/20/2003,5869,1,120.6975,Australia
618,1/20/2003,3965,1,1207.2375,Australia
725,1/20/2003,5873,1,120.6975,Australia
768,1/20/2003,5869,1,104.9475,Australia
767,1/20/2003,5869,1,104.9475,Australia
609,1/20/2003,3889,1,829.2375,Australia
609,5/15/2000,3161,1,802.2,Australia
725,5/15/2000,6043,1,115.4475,Australia
726,5/15/2000,3130,1,115.4475,Australia
767,5/15/2000,4210,1,104.9475,Australia
770,5/15/2000,6050,1,257.1975,Australia
786,5/15/2000,3822,1,68.1975,Australia
837,5/15/2000,3902,1,813.6975,Australia
992,5/15/2000,3040,1,288.6975,Australia
1080,5/15/2000,5460,1,265.0725,Australia
1117,5/15/2000,3159,1,299.1975,Australia
1227,5/15/2000,3114,1,320.1975,Australia
1436,5/15/2000,4493,1,314.895,Australia
1960,5/15/2000,3807,1,98.6475,Australia
2128,5/15/2000,6019,1,398.7375,Australia
2235,5/15/2000,2803,1,65.5725,Australia
2254,5/15/2000,3070,1,57.6975,Australia
2373,5/15/2000,2870,1,551.1975,Australia
2407,5/15/2000,6031,3,220.3425,Australia
445,5/15/2000,4013,1,841.05,Australia
2373,3/11/2001,4158,1,556.4475,Australia
2071,10/30/2004,5473,1,356.9475,Australia
2222,10/30/2004,2870,1,225.6975,Australia
2331,10/30/2004,3959,1,540.6975,Australia
785,9/30/2001,3144,1,68.1975,Australia
964,9/30/2001,6252,1,325.4475,Australia
921,11/1/2001,6065,1,524.9475,Australia
1117,11/1/2001,3020,1,299.1975,Australia
2373,11/1/2001,2650,1,556.4475,Australia
962,11/1/2001,2904,1,524.9475,Australia
2045,11/1/2001,6237,1,412.0725,Australia
2251,11/1/2001,6254,1,120.6975,Australia
2332,11/1/2001,4508,1,419.9475,Australia
952,2/24/2003,6237,1,262.4475,Australia
757,2/24/2003,3137,1,73.4475,Australia
2045,2/24/2003,2900,1,419.9475,Australia
676,2/24/2003,5350,1,856.275,Australia
2064,2/24/2003,3058,1,496.0725,Australia
600,2/26/2003,2898,1,747.3375,Australia
2388,2/26/2003,2779,1,309.6975,Australia
671,2/26/2003,3825,1,892.2375,Australia
2255,3/19/2001,5605,1,60.3225,Australia
1765,3/19/2001,3082,1,186.48,Australia
645,3/19/2001,6302,1,982.8,Australia
396,1/15/2001,2658,1,865.725,Australia
475,1/15/2001,2870,1,978.075,Australia
512,1/15/2001,6256,1,230.7375,Australia
565,1/15/2001,2721,1,839.7375,Australia
574,1/15/2001,3939,1,839.7375,Australia
574,1/15/2001,3081,2,1679.475,Australia
604,1/15/2001,4488,1,461.7375,Australia
604,1/15/2001,2660,1,461.7375,Australia
609,1/15/2001,3062,1,802.2,Australia
676,1/15/2001,3898,1,808.2375,Australia
687,1/15/2001,3902,1,445.9875,Australia
396,1/15/2001,6290,1,865.725,Australia
1117,12/14/2002,3390,1,299.1975,Australia
8,12/14/2002,2015,1,425.25,Australia
1483,12/14/2002,2124,1,78.645,Australia
481,12/14/2002,2064,1,772.8,Australia
1186,12/14/2002,3215,1,425.1975,Australia
681,12/14/2002,3527,1,658.0875,Australia
2199,12/14/2002,2303,1,188.9475,Australia
475,12/14/2002,2004,1,996.45,Australia
2071,12/14/2002,3688,1,346.4475,Australia
604,12/15/2002,3407,1,472.2375,Australia
768,12/15/2002,2095,1,104.9475,Australia
990,12/21/2002,1487,1,430.4475,Australia
1228,12/21/2002,3285,1,131.1975,Australia
2252,12/21/2002,3243,1,136.4475,Australia
635,12/21/2002,2130,1,855.4875,Australia
443,12/22/2002,1831,1,814.8,Australia
990,12/19/2002,3441,1,430.4475,Australia
2081,12/19/2002,2117,1,225.6975,Australia
396,12/19/2002,2012,1,876.4875,Australia
714,12/19/2002,2464,1,162.6975,Australia
1144,12/19/2002,3287,1,414.6975,Australia
2400,12/19/2002,3268,1,89.1975,Australia
787,12/19/2002,2146,1,299.1975,Australia
1144,12/19/2002,3634,1,414.6975,Australia
1974,12/19/2002,2311,1,57.6975,Australia
2254,12/19/2002,1312,1,60.3225,Australia
676,12/19/2002,2292,1,823.9875,Australia
1005,12/19/2002,2396,1,107.5725,Australia
2234,12/19/2002,2043,1,70.8225,Australia
2332,12/19/2002,2107,1,446.1975,Australia
687,12/19/2002,3520,1,451.2375,Australia
863,12/19/2002,3665,1,304.4475,Australia
1144,12/19/2002,2046,1,414.6975,Australia
1947,12/19/2002,2015,1,280.8225,Australia
964,12/19/2002,3677,1,325.4475,Australia
1229,12/19/2002,2293,1,246.6975,Australia
1014,8/14/2002,2116,1,86.5725,Australia
400,3/18/2002,1228,1,734.7375,Australia
2373,3/18/2002,2309,1,587.9475,Australia
559,8/11/2003,2104,1,624.4875,Australia
1144,8/11/2003,2113,1,414.6975,Australia
248,8/11/2003,3620,1,561.4875,Australia
1075,8/11/2003,2103,1,259.8225,Australia
786,8/11/2003,3580,1,68.1975,Australia
1480,8/11/2003,2044,1,372.645,Australia
725,8/11/2003,1460,1,120.6975,Australia
726,3/27/2002,2316,1,120.6975,Australia
786,3/27/2002,2307,1,68.1975,Australia
573,3/27/2002,3283,1,298.9875,Australia
964,3/27/2002,3661,1,330.6975,Australia
740,3/27/2002,2262,1,173.1975,Australia
1926,3/27/2002,3797,1,99.6975,Australia
574,3/27/2002,2130,1,869.1375,Australia
1990,3/27/2002,2155,1,259.8225,Australia
730,3/27/2002,2048,1,309.6975,Australia
2241,3/27/2002,2091,1,89.1975,Australia
729,3/27/2002,2337,1,309.6975,Australia
964,3/21/2002,2140,1,325.4475,Australia
2235,3/21/2002,1640,1,70.8225,Australia
1092,3/21/2002,3620,1,181.0725,Australia
475,3/21/2002,2193,1,1007.2125,Australia
606,3/22/2002,2174,1,323.1375,Australia
443,3/22/2002,2100,1,814.8,Australia
2252,3/24/2002,2131,1,136.4475,Australia
2047,8/7/2003,2012,1,388.4475,Australia
2250,10/24/2001,2353,1,120.6975,Australia
770,10/24/2001,2278,2,514.395,Australia
1046,10/24/2001,3458,1,99.6975,Australia
2074,10/24/2001,3427,1,330.6975,Australia
2252,10/24/2001,2193,1,131.1975,Australia
910,10/24/2001,2116,1,414.6975,Australia
1008,10/24/2001,3634,1,236.1975,Australia
1105,10/24/2001,3489,1,246.6975,Australia
2050,10/24/2001,3746,1,498.6975,Australia
2234,10/24/2001,2396,1,65.5725,Australia
2374,10/24/2001,2463,1,640.4475,Australia
936,10/24/2001,2029,1,498.6975,Australia
1173,10/24/2001,1213,1,535.4475,Australia
1975,10/24/2001,3506,1,55.0725,Australia
2234,10/24/2001,2415,1,65.5725,Australia
2371,10/24/2001,1229,1,551.1975,Australia
990,10/24/2001,2449,1,440.9475,Australia
826,12/26/2004,3634,1,944.9475,Australia
1226,12/26/2004,2146,1,551.1975,Australia
2234,12/26/2004,2067,1,70.8225,Australia
475,12/26/2004,2281,1,1037.4,Australia
733,12/26/2004,2325,1,330.6975,Australia
786,5/30/2002,2197,1,68.1975,Australia
726,6/26/2003,3491,1,110.1975,Australia
758,6/26/2003,1781,1,73.4475,Australia
1062,6/26/2003,2304,1,149.5725,Australia
1980,6/26/2003,2058,1,167.9475,Australia
2251,6/26/2003,3767,1,125.9475,Australia
676,6/26/2003,2287,1,856.275,Australia
786,6/26/2003,2174,1,57.6975,Australia
1491,6/26/2003,3498,1,304.395,Australia
2235,6/26/2003,3236,1,70.8225,Australia
2241,6/26/2003,2130,1,89.1975,Australia
103,6/26/2003,2102,1,855.225,Australia
2016,6/27/2001,6323,1,301.8225,Australia
2254,6/27/2001,3305,1,60.3225,Australia
725,6/27/2001,6229,1,120.6975,Australia
740,6/27/2001,3141,1,173.1975,Australia
1974,6/27/2001,6318,1,57.6975,Australia
1990,6/27/2001,3238,2,524.895,Australia
2253,6/27/2001,3188,1,136.4475,Australia
726,6/28/2001,3145,1,115.4475,Australia
767,6/28/2001,6318,1,104.9475,Australia
989,6/28/2001,3235,1,419.9475,Australia
1974,6/28/2001,5115,3,170.4675,Australia
1990,6/28/2001,3337,1,262.4475,Australia
2250,6/28/2001,6393,1,125.9475,Australia
606,6/28/2001,4882,1,317.8875,Australia
768,6/28/2001,6073,1,104.9475,Australia
1974,6/28/2001,3211,1,57.6975,Australia
2252,6/28/2001,3281,2,262.395,Australia
725,4/15/2000,5120,2,230.895,Australia
757,4/15/2000,3544,1,83.9475,Australia
769,4/15/2000,5253,1,257.1975,Australia
785,4/15/2000,5432,1,68.1975,Australia
797,4/15/2000,5422,1,304.4475,Australia
940,4/15/2000,5120,1,687.6975,Australia
1046,4/15/2000,3683,1,99.6975,Australia
1108,4/15/2000,3597,1,160.0725,Australia
1122,4/15/2000,5031,1,157.4475,Australia
1185,4/15/2000,6254,1,419.9475,Australia
2192,6/5/2001,5422,2,419.895,Australia
1061,6/5/2001,6079,1,146.9475,Australia
2254,6/5/2001,3280,1,60.3225,Australia
2205,6/5/2001,3280,1,157.4475,Australia
464,6/5/2001,6409,1,577.5,Australia
2012,6/5/2001,3238,1,388.4475,Australia
647,6/5/2001,5243,1,894.3375,Australia
2235,6/5/2001,3189,1,70.8225,Australia
921,10/20/2001,3444,1,524.9475,Australia
2016,10/20/2001,6209,1,301.8225,Australia
757,10/20/2001,4800,1,83.9475,Australia
2070,10/20/2001,6385,1,522.3225,Australia
2373,10/20/2001,3196,1,556.4475,Australia
2083,11/1/2001,6105,1,312.3225,Australia
2234,11/1/2001,6009,1,65.5725,Australia
2332,11/1/2001,3178,1,419.9475,Australia
1139,11/2/2001,5558,1,671.9475,Australia
767,11/2/2001,5601,1,104.9475,Australia
1109,11/2/2001,3453,1,209.9475,Australia
2070,11/2/2001,6393,1,522.3225,Australia
740,11/2/2001,3623,1,173.1975,Australia
910,11/2/2001,3165,1,414.6975,Australia
1188,11/2/2001,3188,1,472.4475,Australia
1082,11/2/2001,3448,1,228.3225,Australia
195,11/2/2001,5037,1,761.25,Australia
796,2/23/2003,5360,1,278.1975,Australia
1230,4/15/2000,3167,1,524.9475,Australia
1968,4/15/2000,3335,1,238.8225,Australia
2121,4/15/2000,5255,1,629.7375,Australia
2277,4/15/2000,5860,1,257.1975,Australia
2388,4/15/2000,3249,1,309.6975,Australia
1765,4/30/2000,5151,1,186.48,Australia
93,5/15/2000,3448,1,939.75,Australia
443,5/15/2000,6318,1,799.05,Australia
559,5/15/2000,6105,1,590.3625,Australia
580,5/15/2000,4854,1,756.7875,Australia
726,1/18/2003,6383,1,120.6975,Australia
2045,1/18/2003,6149,1,419.9475,Australia
785,1/18/2003,3597,1,68.1975,Australia
2045,1/18/2003,5115,1,419.9475,Australia
635,1/18/2003,5422,1,860.7375,Australia
1057,1/18/2003,5464,1,136.4475,Australia
981,1/18/2003,5025,1,157.4475,Australia
604,1/18/2003,3189,1,480.6375,Australia
946,1/18/2003,5253,1,692.9475,Australia
981,1/18/2003,3384,1,157.4475,Australia
559,1/18/2003,3614,1,624.4875,Australia
786,1/18/2003,3487,1,68.1975,Australia
1061,1/18/2003,5895,1,149.5725,Australia
647,1/19/2003,6033,1,900.6375,Australia
910,1/19/2003,5462,1,430.4475,Australia
2082,1/19/2003,3211,1,335.9475,Australia
734,1/19/2003,5237,1,330.6975,Australia
1053,10/25/2001,3271,1,257.1975,Australia
1227,10/25/2001,3608,1,320.1975,Australia
2280,2/22/2003,6221,1,154.8225,Australia
1182,2/22/2003,6254,1,157.4475,Australia
758,2/22/2003,5371,1,73.4475,Australia
964,4/25/2001,3672,1,325.4475,Australia
739,4/25/2001,5172,1,173.1975,Australia
565,4/25/2001,5422,1,852.3375,Australia
921,4/25/2001,3310,1,524.9475,Australia
2126,4/25/2001,5605,1,472.2375,Australia
2252,4/26/2001,5151,1,136.4475,Australia
1974,4/26/2001,5153,2,110.145,Australia
609,4/26/2001,3271,1,813.4875,Australia
445,4/30/2001,3617,1,856.8,Australia
952,4/30/2001,3607,1,262.4475,Australia
2056,4/30/2001,6390,2,656.145,Australia
770,4/30/2001,3239,1,262.4475,Australia
2235,4/30/2001,4823,1,70.8225,Australia
559,4/30/2001,3309,1,602.175,Australia
413,1/15/2001,6021,1,1180.9875,Australia
464,1/15/2001,2751,1,577.5,Australia
475,1/15/2001,2904,1,978.075,Australia
513,1/15/2001,6275,1,451.4475,Australia
559,1/15/2001,3113,1,590.3625,Australia
573,1/15/2001,5356,1,280.6125,Australia
574,1/15/2001,4207,1,839.7375,Australia
580,1/15/2001,5482,1,756.7875,Australia
609,1/15/2001,3898,1,802.2,Australia
609,1/15/2001,5572,1,802.2,Australia
964,1/20/2001,5630,1,325.4475,Australia
726,1/20/2001,3145,1,115.4475,Australia
981,2/23/2003,4207,1,157.4475,Australia
396,2/23/2003,6280,1,913.7625,Australia
992,2/23/2003,2879,1,278.1975,Australia
2388,2/23/2003,3054,1,309.6975,Australia
2235,2/23/2003,6068,1,70.8225,Australia
733,2/23/2003,4170,1,330.6975,Australia
964,2/23/2003,2665,1,320.1975,Australia
2240,2/23/2003,4165,1,89.1975,Australia
550,2/24/2003,3043,1,433.3875,Australia
2064,2/24/2003,5341,2,992.145,Australia
826,2/24/2003,2737,1,918.6975,Australia
1934,2/24/2003,3061,1,136.4475,Australia
1916,2/24/2003,5879,1,286.0725,Australia
2253,10/28/2001,3081,1,131.1975,Australia
1157,10/28/2001,3131,1,383.1975,Australia
2032,10/28/2001,6012,1,223.0725,Australia
2081,10/28/2001,6159,1,223.0725,Australia
2253,10/28/2001,4053,1,131.1975,Australia
979,10/28/2001,2633,1,409.4475,Australia
2012,10/28/2001,6067,1,380.5725,Australia
2070,10/28/2001,5577,1,522.3225,Australia
1203,5/15/2000,6233,1,314.9475,Australia
1429,5/15/2000,2641,1,283.395,Australia
1961,5/15/2000,4032,1,98.6475,Australia
2012,5/15/2000,3023,1,380.5725,Australia
2234,5/15/2000,4551,1,65.5725,Australia
725,5/15/2000,2891,1,115.4475,Australia
739,5/15/2000,5372,1,173.1975,Australia
767,5/15/2000,2656,1,104.9475,Australia
785,5/15/2000,3131,1,68.1975,Australia
797,5/15/2000,3101,1,304.4475,Australia
910,5/15/2000,3034,1,414.6975,Australia
1110,5/15/2000,5371,1,209.9475,Australia
714,5/15/2000,3005,1,160.0725,Australia
739,5/15/2000,5413,1,173.1975,Australia
767,5/15/2000,5280,1,104.9475,Australia
768,5/15/2000,6072,1,104.9475,Australia
785,5/15/2000,6023,1,68.1975,Australia
795,5/15/2000,2870,1,278.1975,Australia
838,5/15/2000,6022,1,929.1975,Australia
964,5/15/2000,3898,1,356.9475,Australia
1071,5/15/2000,3068,1,209.9475,Australia
1076,5/15/2000,3003,1,254.5725,Australia
1185,5/15/2000,2890,1,419.9475,Australia
1348,5/15/2000,6055,1,299.145,Australia
1960,5/15/2000,4032,1,98.6475,Australia
2188,5/15/2000,2869,1,233.5725,Australia
2235,5/15/2000,3070,1,65.5725,Australia
2255,5/15/2000,5350,1,57.6975,Australia
93,5/15/2000,3857,1,939.75,Australia
433,5/15/2000,3965,1,810.8625,Australia
760,12/13/2004,2902,1,146.9475,Australia
966,12/13/2004,5609,1,472.4475,Australia
663,1/15/2001,2759,1,771.75,Australia
676,1/15/2001,3062,1,823.2,Australia
396,1/15/2001,3832,1,865.725,Australia
485,1/15/2001,2644,1,812.4375,Australia
565,1/15/2001,4151,1,839.7375,Australia
573,1/15/2001,2808,1,280.6125,Australia
604,1/15/2001,6021,1,461.7375,Australia
631,1/15/2001,3939,1,346.2375,Australia
681,1/15/2001,5572,1,648.6375,Australia
396,1/15/2001,6229,2,1731.45,Australia
445,1/15/2001,6020,1,841.05,Australia
475,1/15/2001,5400,1,978.075,Australia
559,1/15/2001,2820,1,590.3625,Australia
573,1/15/2001,5341,1,280.6125,Australia
580,1/15/2001,4006,1,756.7875,Australia
609,1/15/2001,5604,1,802.2,Australia
2064,4/10/2003,5894,1,496.0725,Australia
843,3/18/2001,3373,1,524.9475,Australia
475,3/18/2001,4390,1,996.45,Australia
2064,3/18/2001,4205,1,493.4475,Australia
725,3/18/2001,3844,1,115.4475,Australia
2359,3/11/2001,3833,1,440.9475,Australia
2270,3/11/2001,3954,1,309.6975,Australia
2091,3/11/2001,4076,1,154.8225,Australia
658,3/11/2001,4413,1,931.6125,Australia
1109,3/11/2001,3893,1,209.9475,Australia
979,3/11/2001,4370,1,393.6975,Australia
2372,3/11/2001,2162,1,398.9475,Australia
2235,3/11/2001,2155,1,70.8225,Australia
1082,3/12/2001,2477,1,230.9475,Australia
725,5/15/2000,2478,1,115.4475,Australia
728,5/15/2000,3218,1,62.9475,Australia
785,1/19/2003,3461,1,57.6975,Australia
726,6/26/2003,2131,1,110.1975,Australia
2353,8/28/2004,2015,1,414.6975,Australia
681,8/28/2004,2025,1,715.8375,Australia
757,8/28/2004,2134,1,73.4475,Australia
768,8/28/2004,3265,1,94.4475,Australia
946,8/28/2004,2162,1,692.9475,Australia
1926,8/28/2004,2262,1,99.6975,Australia
2064,8/28/2004,2022,1,496.0725,Australia
2332,8/28/2004,2116,1,419.9475,Australia
467,7/2/2003,2281,1,900.6375,Australia
671,7/2/2003,2048,1,892.2375,Australia
1046,7/2/2003,1890,2,209.895,Australia
1518,7/2/2003,2100,1,152.145,Australia
1517,7/2/2003,2100,1,152.145,Australia
1053,7/2/2003,2040,1,262.4475,Australia
1517,7/2/2003,2116,1,162.645,Australia
785,7/25/2002,2108,1,68.1975,Australia
758,7/26/2002,3213,1,83.9475,Australia
2064,7/26/2002,2216,1,496.0725,Australia
475,5/2/2003,2064,1,1037.4,Australia
396,5/2/2003,2193,1,913.7625,Australia
437,5/2/2003,2261,1,803.775,Australia
635,5/2/2003,3670,1,881.7375,Australia
632,5/2/2003,1214,1,403.725,Australia
609,5/4/2003,2060,1,850.2375,Australia
671,5/4/2003,2341,1,944.7375,Australia
2327,5/4/2003,2121,1,603.6975,Australia
1191,5/4/2003,2166,1,267.6975,Australia
2064,5/4/2003,2208,1,496.0725,Australia
592,5/4/2003,3228,1,965.7375,Australia
2241,5/4/2003,2016,1,89.1975,Australia
1086,5/4/2003,2118,1,84,Australia
1065,5/4/2003,1300,1,309.6975,Australia
571,5/5/2003,2293,1,527.1,Australia
1086,5/5/2003,3754,1,84,Australia
573,5/5/2003,1826,1,313.6875,Australia
498,5/5/2003,3402,1,1469.7375,Australia
559,5/5/2003,2060,1,643.3875,Australia
396,5/5/2003,3274,1,913.7625,Australia
491,5/6/2003,1826,1,890.6625,Australia
826,5/6/2003,2162,1,944.9475,Australia
2240,5/6/2003,2107,1,89.1975,Australia
758,3/20/2002,2261,1,83.9475,Australia
606,3/20/2002,2026,1,323.1375,Australia
559,3/20/2002,3565,1,624.4875,Australia
604,3/21/2002,1311,1,480.6375,Australia
1222,3/21/2002,2356,1,383.1975,Australia
767,3/21/2002,2086,1,104.9475,Australia
702,3/21/2002,3254,1,288.6975,Australia
1092,3/21/2002,2123,1,181.0725,Australia
2280,3/21/2002,2029,1,170.5725,Australia
258,3/21/2002,3220,1,682.2375,Australia
475,3/26/2002,2020,1,1007.2125,Australia
1061,3/26/2002,1851,1,149.5725,Australia
573,3/26/2002,3213,1,298.9875,Australia
758,3/26/2002,2119,1,83.9475,Australia
2254,3/26/2002,2026,1,60.3225,Australia
565,3/26/2002,2132,1,881.7375,Australia
1005,3/26/2002,2114,1,107.5725,Australia
2047,3/26/2002,1229,1,377.9475,Australia
475,3/26/2002,2193,1,1007.2125,Australia
757,3/26/2002,2119,1,83.9475,Australia
837,3/26/2002,3233,1,813.6975,Australia
635,3/26/2002,2047,1,860.7375,Australia
786,3/26/2002,2047,1,68.1975,Australia
396,3/26/2002,2124,1,892.2375,Australia
826,3/26/2002,2341,1,944.9475,Australia
443,3/26/2002,2060,1,828.975,Australia
726,3/26/2002,3243,1,120.6975,Australia
2240,12/15/2002,2020,1,89.1975,Australia
2380,12/15/2002,2123,1,293.9475,Australia
714,12/15/2002,2046,1,162.6975,Australia
910,12/15/2002,2251,1,430.4475,Australia
2331,12/15/2002,2040,1,540.6975,Australia
826,12/15/2002,1831,1,944.9475,Australia
1156,12/15/2002,1805,1,341.1975,Australia
2388,12/15/2002,3315,1,309.6975,Australia
787,12/15/2002,1445,1,314.9475,Australia
976,12/15/2002,2167,1,314.9475,Australia
2241,12/15/2002,2020,1,89.1975,Australia
606,12/12/2002,2060,1,317.8875,Australia
910,12/12/2002,2146,1,430.4475,Australia
2053,12/12/2002,3631,1,325.4475,Australia
443,12/12/2002,2464,1,814.8,Australia
786,12/12/2002,2132,1,68.1975,Australia
2071,12/12/2002,3608,1,346.4475,Australia
550,12/12/2002,3596,1,414.4875,Australia
990,12/12/2002,2105,1,440.9475,Australia
1229,7/31/2002,2058,1,246.6975,Australia
245,7/31/2002,2112,1,314.7375,Australia
769,7/31/2002,3720,1,262.4475,Australia
2235,7/31/2002,2064,1,70.8225,Australia
467,8/1/2002,2131,1,894.3375,Australia
1937,8/1/2002,2065,1,286.0725,Australia
1191,8/1/2002,2261,1,262.4475,Australia
1186,8/13/2003,1226,1,425.1975,Australia
739,8/13/2003,2177,1,173.1975,Australia
2167,8/13/2003,3672,1,577.4475,Australia
740,8/13/2003,2177,1,173.1975,Australia
2053,7/22/2002,2113,1,325.4475,Australia
739,7/22/2002,2170,1,173.1975,Australia
2284,7/22/2002,2023,1,309.6975,Australia
990,7/29/2002,1811,1,430.4475,Australia
1061,7/30/2002,1297,1,146.9475,Australia
740,7/30/2002,2104,1,173.1975,Australia
2270,7/30/2002,2162,1,314.9475,Australia
604,7/30/2002,2068,1,472.2375,Australia
976,8/14/2002,2089,1,314.9475,Australia
758,8/14/2002,1466,1,83.9475,Australia
725,8/14/2002,2102,1,120.6975,Australia
400,6/10/2002,2086,1,734.7375,Australia
786,6/10/2002,3644,1,68.1975,Australia
475,6/10/2002,2065,1,1007.2125,Australia
1518,6/10/2002,2119,1,162.645,Australia
1518,6/10/2002,1318,1,162.645,Australia
400,6/10/2002,1214,1,734.7375,Australia
785,6/10/2002,3644,1,68.1975,Australia
2234,6/10/2002,2109,1,70.8225,Australia
826,5/30/2002,2064,1,944.9475,Australia
2251,5/30/2002,2041,1,125.9475,Australia
396,5/30/2002,3672,1,892.2375,Australia
714,5/30/2002,2046,2,325.395,Australia
740,5/30/2002,2111,1,173.1975,Australia
785,5/30/2002,2146,1,68.1975,Australia
990,5/30/2002,2127,1,440.9475,Australia
676,6/1/2002,2119,1,837.375,Australia
681,6/1/2002,2064,1,682.2375,Australia
2234,6/3/2002,2134,1,70.8225,Australia
2205,6/3/2002,1699,1,157.4475,Australia
1975,6/3/2002,3374,1,57.6975,Australia
1927,6/3/2002,2102,1,99.6975,Australia
1859,6/3/2002,3254,1,154.875,Australia
609,6/3/2002,2006,1,829.2375,Australia
2251,6/3/2002,1699,2,251.895,Australia
604,6/4/2002,3634,1,480.6375,Australia
676,7/28/2004,2456,2,1712.55,Australia
2241,7/28/2004,1215,1,89.1975,Australia
2164,7/28/2004,2023,1,393.6975,Australia
786,7/28/2004,2307,1,57.6975,Australia
2332,7/28/2004,3585,1,419.9475,Australia
992,7/28/2004,3285,1,278.1975,Australia
2252,3/17/2002,2134,1,136.4475,Australia
2081,3/17/2002,3361,1,225.6975,Australia
785,3/17/2002,2286,1,68.1975,Australia
1927,3/17/2002,2117,1,99.6975,Australia
1916,8/1/2002,2304,1,286.0725,Australia
910,8/2/2002,2325,1,430.4475,Australia
671,5/8/2003,3726,1,892.2375,Australia
2252,5/8/2003,2365,1,136.4475,Australia
443,5/8/2003,2028,1,828.975,Australia
1870,5/8/2003,2120,1,818.9475,Australia
499,5/8/2003,3726,1,911.6625,Australia
493,5/8/2003,2471,1,969.675,Australia
966,5/8/2003,2117,1,472.4475,Australia
946,5/8/2003,3694,1,692.9475,Australia
609,7/26/2002,2105,1,813.4875,Australia
676,7/26/2002,1690,1,823.9875,Australia
757,7/26/2002,3213,1,83.9475,Australia
1435,7/26/2002,2065,1,330.645,Australia
2012,7/26/2002,2193,1,388.4475,Australia
681,7/27/2002,3270,1,658.0875,Australia
2234,7/29/2002,2086,1,65.5725,Australia
786,7/29/2002,1320,1,68.1975,Australia
2204,7/29/2002,1830,1,157.4475,Australia
2241,3/28/2002,2096,1,89.1975,Australia
785,3/28/2002,2025,1,68.1975,Australia
729,3/28/2002,2355,1,309.6975,Australia
2240,7/28/2004,1215,1,89.1975,Australia
754,8/16/2002,2115,1,246.6975,Australia
2332,8/16/2002,3281,1,419.9475,Australia
443,8/17/2002,3402,1,814.8,Australia
502,5/9/2003,2102,1,1105.9125,Australia
862,3/26/2002,2028,1,178.4475,Australia
475,3/27/2002,2289,1,1007.2125,Australia
786,6/4/2002,2262,1,68.1975,Australia
2252,6/4/2002,3793,1,136.4475,Australia
635,6/4/2002,2131,1,860.7375,Australia
816,6/4/2002,3723,1,330.6975,Australia
726,6/4/2002,2060,1,120.6975,Australia
826,6/4/2002,3509,1,918.6975,Australia
740,6/4/2002,3762,2,346.395,Australia
964,6/4/2002,2351,1,320.1975,Australia
2253,6/4/2002,3793,1,136.4475,Australia
768,6/4/2002,2261,1,104.9475,Australia
726,6/4/2002,2100,1,120.6975,Australia
443,6/4/2002,2126,1,828.975,Australia
785,6/4/2002,2262,1,68.1975,Australia
786,6/4/2002,2134,1,68.1975,Australia
786,8/19/2002,1481,1,68.1975,Australia
1937,8/19/2002,2059,1,286.0725,Australia
1974,8/19/2002,2286,1,57.6975,Australia
754,8/19/2002,3321,1,246.6975,Australia
2070,8/19/2002,2060,1,524.9475,Australia
757,9/19/2004,2386,1,83.9475,Australia
1181,9/19/2004,3312,1,419.9475,Australia
475,9/19/2004,3747,1,1037.4,Australia
609,9/19/2004,3350,1,850.2375,Australia
760,9/19/2004,2371,1,146.9475,Australia
1920,8/13/2003,3723,1,286.0725,Australia
1975,8/13/2003,2104,1,57.6975,Australia
910,12/5/2002,6031,1,430.4475,Australia
2279,12/5/2002,3860,1,167.9475,Australia
992,12/5/2002,5412,1,278.1975,Australia
1766,12/5/2002,3852,1,724.4475,Australia
396,12/5/2002,6165,1,876.4875,Australia
1144,12/5/2002,3081,1,414.6975,Australia
604,12/5/2002,2901,1,472.2375,Australia
1298,7/8/2002,3967,1,367.395,Australia
769,7/8/2002,6109,1,262.4475,Australia
757,7/8/2002,5869,1,83.9475,Australia
2250,7/8/2002,3913,1,120.6975,Australia
559,7/8/2002,6302,1,602.175,Australia
676,7/8/2002,3161,1,823.9875,Australia
758,7/8/2002,5869,1,83.9475,Australia
445,7/8/2002,3072,1,856.8,Australia
1227,7/9/2002,2721,2,661.395,Australia
2161,7/9/2002,6068,1,571.9875,Australia
1518,7/9/2002,3066,1,149.52,Australia
647,7/10/2002,5600,1,894.3375,Australia
2255,7/10/2002,6044,1,60.3225,Australia
396,7/10/2002,6233,1,876.4875,Australia
725,7/10/2002,6022,3,356.8425,Australia
609,7/11/2002,3953,1,813.4875,Australia
1092,7/11/2002,3087,1,181.0725,Australia
433,3/11/2001,5352,1,836.85,Australia
1106,3/11/2001,4184,1,246.6975,Australia
729,3/11/2001,6074,1,309.6975,Australia
2241,3/11/2001,4462,1,89.1975,Australia
635,3/11/2001,2791,1,855.4875,Australia
768,3/12/2001,5304,1,104.9475,Australia
702,5/15/2000,2890,1,286.0725,Australia
726,5/15/2000,2891,1,115.4475,Australia
604,1/19/2003,3123,1,480.6375,Australia
787,1/19/2003,2904,1,314.9475,Australia
499,5/10/2001,5869,1,878.85,Australia
1053,5/10/2001,5343,1,262.4475,Australia
