ProductID,Date,Zip,Units,Revenue,Country
646,6/30/2004,723-0054,1,938.175,Japan
2241,7/30/2003,722-0343,2,178.395,Japan
467,8/1/2003,723-0015,1,900.6375,Japan
606,7/29/2003,722-2213,1,323.1375,Japan
910,7/29/2003,720-1521,1,430.4475,Japan
1818,7/29/2003,722-0073,1,207.375,Japan
2022,7/29/2003,720-2117,1,230.9475,Japan
2054,7/29/2003,722-0005,1,545.9475,Japan
2262,7/29/2003,722-0221,1,299.1975,Japan
725,7/29/2003,723-0062,1,120.6975,Japan
2045,7/29/2003,722-0005,1,419.9475,Japan
2205,7/29/2003,722-0201,1,157.4475,Japan
2280,7/29/2003,720-2121,1,170.5725,Japan
635,7/30/2003,722-2211,1,860.7375,Japan
1937,1/30/2004,720-0066,1,286.0725,Japan
604,1/30/2004,720-1523,1,494.8125,Japan
2354,8/19/2005,720-0093,1,362.1975,Japan
422,8/19/2005,720-0024,1,802.9875,Japan
681,8/19/2005,720-1523,1,718.9875,Japan
976,8/19/2005,721-0902,1,325.4475,Japan
2255,8/19/2005,722-1302,1,56.6475,Japan
826,8/19/2005,722-0018,1,960.6975,Japan
2332,8/19/2005,960-0809,1,419.9475,Japan
967,8/19/2005,722-2322,1,671.9475,Japan
915,8/19/2005,722-0041,1,556.4475,Japan
1916,8/19/2005,720-0835,1,286.0725,Japan
915,8/19/2005,722-0072,1,556.4475,Japan
1232,8/19/2005,720-0022,1,367.4475,Japan
2388,8/19/2005,722-0073,1,314.9475,Japan
993,8/20/2005,720-0066,1,341.1975,Japan
782,8/29/2005,722-0022,1,99.6975,Japan
647,9/4/2005,721-0931,1,913.2375,Japan
1182,9/4/2005,723-0054,1,157.4475,Japan
491,9/4/2005,720-0033,1,892.2375,Japan
2241,8/9/2003,720-0824,1,89.1975,Japan
1111,8/9/2003,720-0201,1,120.6975,Japan
1228,8/10/2003,720-2127,1,131.1975,Japan
2359,8/10/2003,720-1523,1,430.4475,Japan
1965,6/30/2004,720-0203,1,89.1975,Japan
2045,6/30/2004,720-2106,1,419.9475,Japan
396,7/29/2003,722-0235,1,892.2375,Japan
2098,8/27/2005,920-0926,1,293.9475,Japan
2253,8/27/2005,920-2314,1,131.1975,Japan
551,8/27/2005,920-0939,1,923.7375,Japan
1058,8/27/2005,920-0818,1,131.1975,Japan
2045,8/27/2005,920-2327,1,419.9475,Japan
2064,8/27/2005,920-0988,1,498.6975,Japan
2332,8/27/2005,920-0938,1,419.9475,Japan
993,8/27/2005,960-1423,1,341.1975,Japan
2071,8/27/2005,920-0931,1,362.1975,Japan
2269,8/27/2005,920-1334,1,293.9475,Japan
267,8/27/2005,920-2103,1,346.2375,Japan
793,6/5/2005,920-0931,1,78.6975,Japan
400,6/5/2005,920-0944,1,771.4875,Japan
2046,7/22/2003,920-2316,1,433.0725,Japan
2254,7/22/2003,920-0988,1,60.3225,Japan
396,7/23/2003,920-1132,1,892.2375,Japan
989,7/23/2003,920-1312,1,419.9475,Japan
788,7/19/2003,920-0947,1,314.9475,Japan
681,7/20/2003,920-0988,1,682.2375,Japan
550,7/20/2003,920-0856,1,429.1875,Japan
2074,6/28/2004,920-2316,1,335.9475,Japan
2332,6/28/2004,920-1164,1,419.9475,Japan
1182,6/28/2004,920-1135,1,157.4475,Japan
964,6/28/2004,920-0345,1,330.6975,Japan
2241,6/28/2004,920-0276,1,89.1975,Japan
566,6/28/2004,920-0963,1,981.4875,Japan
797,6/28/2004,920-0356,1,309.6975,Japan
1095,6/28/2004,920-0345,1,125.9475,Japan
2218,9/27/2004,920-8205,1,141.6975,Japan
604,9/28/2004,920-1332,1,494.8125,Japan
437,9/28/2004,920-2367,1,803.775,Japan
905,9/28/2004,920-1138,1,577.4475,Japan
786,9/28/2004,920-0988,1,57.6975,Japan
472,9/28/2004,920-0988,1,961.275,Japan
475,7/20/2003,920-0997,1,1007.2125,Japan
767,7/20/2003,920-2341,1,104.9475,Japan
609,7/20/2003,960-1417,1,829.2375,Japan
596,7/20/2003,960-1424,1,776.7375,Japan
481,7/20/2003,920-2367,1,781.9875,Japan
785,7/22/2003,920-0272,1,68.1975,Japan
1979,7/22/2003,921-8003,1,262.4475,Japan
2280,7/22/2003,920-0363,1,170.5725,Japan
1226,9/4/2004,920-2344,1,551.1975,Japan
606,9/4/2004,920-2155,1,337.8375,Japan
760,9/4/2004,920-0356,1,146.9475,Japan
733,9/5/2004,920-0345,1,330.6975,Japan
606,9/5/2004,920-2374,1,337.8375,Japan
4,6/30/2004,920-1127,1,798,Japan
596,6/30/2004,920-2141,1,797.2125,Japan
760,6/30/2004,920-2366,1,146.9475,Japan
499,8/1/2003,921-8013,1,883.05,Japan
2222,7/29/2003,920-2316,1,246.6975,Japan
2241,7/29/2003,920-0831,1,89.1975,Japan
2284,7/29/2003,920-0266,1,309.6975,Japan
647,7/29/2003,960-1428,1,900.6375,Japan
816,7/29/2003,920-0957,1,330.6975,Japan
86,6/30/2004,920-1127,1,1181.25,Japan
382,6/30/2004,920-1333,1,928.9875,Japan
604,6/30/2004,920-1346,1,494.8125,Japan
2343,7/26/2003,920-0997,1,446.1975,Japan
606,7/26/2003,920-0951,1,323.1375,Japan
1005,7/23/2003,920-2326,1,107.5725,Japan
618,7/24/2003,920-2314,1,1207.2375,Japan
1215,7/24/2003,920-0938,1,356.9475,Japan
2332,7/24/2003,920-2316,1,367.4475,Japan
816,7/24/2003,920-2303,1,330.6975,Japan
2252,7/24/2003,920-0963,1,136.4475,Japan
2253,7/24/2003,920-0963,1,136.4475,Japan
785,7/24/2003,960-1417,1,68.1975,Japan
550,7/24/2003,920-1346,1,429.1875,Japan
396,7/24/2003,920-1334,1,892.2375,Japan
2081,7/24/2003,920-2315,1,225.6975,Japan
658,7/24/2003,920-2316,1,907.9875,Japan
133,7/24/2003,920-2312,1,639.975,Japan
1227,9/8/2005,920-0945,1,314.9475,Japan
551,9/8/2005,920-3121,1,923.7375,Japan
644,9/9/2005,920-0856,1,871.2375,Japan
993,9/9/2005,920-0945,1,341.1975,Japan
1860,9/9/2005,920-8216,1,199.4475,Japan
499,9/9/2005,920-2374,1,923.7375,Japan
689,9/9/2005,920-0357,1,340.9875,Japan
2213,9/9/2005,920-1337,1,89.1975,Japan
767,9/9/2005,920-0261,1,94.4475,Japan
791,9/10/2005,920-3111,1,62.9475,Japan
2235,9/10/2005,920-8221,1,65.5725,Japan
791,9/10/2005,920-2365,1,62.9475,Japan
2239,9/10/2005,920-0261,1,125.9475,Japan
2071,9/10/2005,920-0994,1,362.1975,Japan
1182,9/10/2005,920-0916,1,157.4475,Japan
631,9/11/2005,920-2327,1,398.7375,Japan
779,9/11/2005,921-8011,1,314.9475,Japan
715,9/18/2005,920-0944,1,152.1975,Japan
992,9/18/2005,960-1426,1,278.1975,Japan
782,9/19/2005,920-2141,1,99.6975,Japan
635,9/19/2005,920-1138,1,884.3625,Japan
793,9/19/2005,920-2141,1,78.6975,Japan
604,9/19/2005,920-0951,1,494.8125,Japan
781,9/19/2005,920-2141,1,99.6975,Japan
418,9/19/2005,920-2151,1,892.2375,Japan
910,7/29/2003,721-0902,1,430.4475,Japan
1916,7/29/2003,720-2105,1,286.0725,Japan
2070,7/29/2003,722-0322,1,524.9475,Japan
2251,7/29/2003,723-0007,1,125.9475,Japan
2277,7/29/2003,722-0355,1,309.6975,Japan
2373,7/29/2003,722-2322,1,619.4475,Japan
609,7/29/2003,722-0034,1,829.2375,Japan
964,7/29/2003,722-0402,1,314.9475,Japan
1979,7/29/2003,722-0221,1,262.4475,Japan
2373,7/29/2003,722-1113,1,577.4475,Japan
592,7/29/2003,721-0943,1,939.4875,Japan
1974,7/29/2003,722-1415,1,57.6975,Japan
2253,7/29/2003,721-0941,1,136.4475,Japan
2396,7/29/2003,720-0817,1,89.1975,Japan
726,7/29/2003,723-0062,1,120.6975,Japan
785,6/30/2004,722-2401,1,57.6975,Japan
915,6/30/2004,722-0402,1,556.4475,Japan
964,6/30/2004,720-0033,1,330.6975,Japan
1920,6/30/2004,721-0915,1,262.4475,Japan
2005,6/30/2004,721-0916,1,307.0725,Japan
2056,6/30/2004,721-0914,1,330.6975,Japan
2082,6/30/2004,720-1415,1,335.9475,Japan
2241,6/30/2004,723-0144,1,89.1975,Japan
2253,6/30/2004,720-2104,1,136.4475,Japan
2331,6/30/2004,722-2101,1,540.6975,Japan
604,6/30/2004,721-0973,1,494.8125,Japan
1062,7/27/2005,722-0005,1,141.6975,Japan
671,8/3/2003,722-2322,1,892.2375,Japan
2240,8/3/2003,720-1901,1,89.1975,Japan
475,8/3/2003,722-2322,1,1007.2125,Japan
2380,8/3/2003,720-0203,1,293.9475,Japan
565,8/4/2003,722-0031,1,881.7375,Japan
227,8/6/2003,720-2114,1,797.7375,Japan
1978,7/30/2003,722-2401,1,262.4475,Japan
730,7/30/2003,720-1521,1,309.6975,Japan
786,7/30/2003,720-0832,1,68.1975,Japan
1916,7/30/2003,722-0323,1,286.0725,Japan
1979,7/30/2003,720-0024,1,262.4475,Japan
2083,7/30/2003,960-1102,1,317.5725,Japan
635,6/30/2004,722-2401,1,881.7375,Japan
757,6/30/2004,722-2401,1,73.4475,Japan
786,6/30/2004,722-2401,1,57.6975,Japan
1001,6/30/2004,720-0012,1,393.6975,Japan
976,6/29/2004,722-1624,1,314.9475,Japan
2064,7/26/2003,720-0203,2,992.145,Japan
574,7/26/2003,722-0322,1,869.1375,Japan
921,1/31/2004,722-1623,1,524.9475,Japan
1982,1/31/2004,720-0014,1,293.9475,Japan
757,1/31/2004,960-1101,1,73.4475,Japan
726,6/9/2005,720-0542,1,110.1975,Japan
2070,6/9/2005,723-0045,1,524.9475,Japan
1117,6/9/2005,720-0809,1,309.6975,Japan
927,9/24/2005,722-0211,1,451.4475,Japan
793,9/24/2005,722-0061,1,78.6975,Japan
1182,9/24/2005,722-0343,1,157.4475,Japan
733,9/24/2005,721-0955,1,341.1975,Japan
976,9/24/2005,722-0343,1,325.4475,Japan
1962,9/28/2005,722-1562,1,149.5725,Japan
631,9/28/2005,722-1512,1,398.7375,Japan
1001,9/28/2005,722-1414,1,398.9475,Japan
259,9/28/2005,721-0915,1,603.4875,Japan
641,9/28/2005,720-0817,1,818.7375,Japan
2094,9/28/2005,722-0005,1,438.3225,Japan
2331,9/28/2005,722-2212,1,561.6975,Japan
792,9/29/2005,722-2632,1,65.5725,Japan
2054,9/29/2005,720-0811,1,551.1975,Japan
1005,7/30/2003,722-1123,1,107.5725,Japan
1975,7/30/2003,722-0343,1,57.6975,Japan
2064,7/30/2003,960-0901,1,496.0725,Japan
2071,7/30/2003,960-0809,1,346.4475,Japan
2083,7/30/2003,720-2115,1,314.9475,Japan
2174,7/30/2003,720-0054,1,419.9475,Japan
2332,7/30/2003,960-0809,1,367.4475,Japan
729,7/30/2003,960-1101,1,309.6975,Japan
922,7/30/2003,722-1113,1,472.4475,Japan
979,7/30/2003,722-0332,1,393.6975,Japan
488,8/2/2003,720-0051,1,1007.2125,Japan
1076,8/2/2003,720-2117,1,259.8225,Japan
2255,8/2/2003,722-0323,1,60.3225,Japan
687,8/2/2003,720-0016,1,456.4875,Japan
2234,8/2/2003,723-0054,1,70.8225,Japan
574,8/2/2003,720-1523,1,869.1375,Japan
2235,8/2/2003,723-0054,1,70.8225,Japan
574,8/2/2003,720-1702,1,869.1375,Japan
2331,8/3/2003,720-0811,1,540.6975,Japan
2331,8/3/2003,960-0809,1,540.6975,Japan
793,2/21/2004,960-0901,1,78.6975,Japan
1927,7/30/2003,722-1514,2,199.395,Japan
2070,7/30/2003,960-1101,1,524.9475,Japan
2269,7/30/2003,960-1108,1,288.6975,Japan
729,7/30/2003,720-1521,1,309.6975,Japan
770,7/30/2003,722-2322,1,262.4475,Japan
819,7/30/2003,722-1301,1,981.6975,Japan
910,7/30/2003,722-1731,1,430.4475,Japan
2254,6/15/2005,720-2106,1,56.6475,Japan
604,6/15/2005,960-1242,1,494.8125,Japan
2275,6/15/2005,722-0332,1,330.6975,Japan
733,6/15/2005,722-0051,1,341.1975,Japan
794,6/15/2005,722-1413,1,78.6975,Japan
438,10/30/2010,721-0907,1,960.4875,Japan
548,10/30/2010,723-0143,1,519.6975,Japan
438,10/30/2010,722-1731,1,960.4875,Japan
1182,10/30/2010,721-0952,1,209.9475,Japan
322,10/31/2010,720-1525,1,734.7375,Japan
763,10/31/2010,722-1627,1,333.3225,Japan
438,10/31/2010,722-0352,1,960.4875,Japan
487,10/31/2010,723-0033,1,1102.4475,Japan
1907,10/31/2010,720-1522,1,1286.1975,Japan
578,10/31/2010,722-1562,1,787.4475,Japan
313,10/31/2010,722-2417,1,760.9875,Japan
506,9/24/2011,723-0001,1,1296.6975,Japan
939,9/24/2011,723-0014,1,383.1975,Japan
2368,9/24/2011,720-0045,1,760.725,Japan
1905,9/24/2011,720-2106,1,997.4475,Japan
1273,9/24/2011,720-0809,1,498.645,Japan
1172,9/25/2011,722-0013,1,472.4475,Japan
1217,9/25/2011,722-1626,1,582.6975,Japan
26,9/25/2011,721-0907,1,774.375,Japan
2090,9/25/2011,720-2127,1,383.1975,Japan
973,9/25/2011,722-0355,1,619.4475,Japan
2269,6/9/2012,720-0542,1,343.8225,Japan
793,6/9/2012,722-0231,1,99.6975,Japan
659,8/26/2012,722-1624,1,1553.9475,Japan
438,8/26/2012,722-0351,1,997.4475,Japan
907,12/9/2012,723-0141,1,703.4475,Japan
449,12/9/2012,720-0054,1,1023.6975,Japan
506,12/9/2012,722-0355,1,1249.4475,Japan
908,12/10/2012,722-0332,1,209.9475,Japan
636,2/29/2012,721-0914,1,881.9475,Japan
1471,2/29/2012,960-1246,1,293.895,Japan
791,3/27/2012,720-2106,1,80.85,Japan
699,11/28/2010,720-1523,1,236.1975,Japan
2090,11/28/2010,720-1523,1,383.1975,Japan
945,11/28/2010,721-0957,1,682.4475,Japan
1104,11/28/2010,722-1514,1,146.9475,Japan
2393,11/28/2010,721-0962,1,110.1975,Japan
2206,11/29/2010,720-0043,1,102.3225,Japan
2365,11/5/2010,722-0312,1,540.225,Japan
764,11/5/2010,721-0975,1,333.3225,Japan
1182,11/5/2010,722-0235,1,209.9475,Japan
1129,11/5/2010,720-0203,1,454.0725,Japan
1105,11/5/2010,722-0031,1,259.8225,Japan
549,8/27/2012,722-1113,1,551.1975,Japan
492,8/27/2012,722-2417,1,902.3175,Japan
438,8/28/2012,720-0054,1,997.4475,Japan
496,8/28/2012,720-2105,1,1023.6975,Japan
150,8/28/2012,722-0013,1,522.375,Japan
2332,10/6/2011,722-2322,1,529.725,Japan
981,10/6/2011,721-0903,1,178.4475,Japan
897,10/6/2011,722-1562,3,2047.3425,Japan
927,9/29/2011,722-1626,1,514.4475,Japan
2225,9/29/2011,722-0313,1,62.9475,Japan
674,9/29/2011,722-0005,1,682.4475,Japan
407,9/29/2011,720-2415,1,1708.8225,Japan
733,9/29/2011,722-0312,1,425.1975,Japan
1180,9/29/2011,720-1131,1,514.4475,Japan
438,10/16/2011,722-0235,2,1994.895,Japan
939,10/16/2011,960-1246,1,383.1975,Japan
438,10/17/2011,720-0203,1,997.4475,Japan
1810,10/17/2011,721-0952,1,272.9475,Japan
1134,10/26/2011,722-2417,1,908.1975,Japan
2086,12/4/2010,720-0033,1,241.4475,Japan
433,12/4/2010,723-0145,1,997.4475,Japan
1172,12/4/2010,722-0002,1,477.6975,Japan
650,12/5/2010,722-2101,1,514.4475,Japan
2206,12/5/2010,722-2213,1,97.0725,Japan
443,12/8/2010,721-0907,1,923.7375,Japan
807,12/8/2010,720-0203,1,220.4475,Japan
443,12/8/2010,722-0311,1,923.7375,Japan
2331,12/9/2010,722-1112,5,3278.625,Japan
907,12/15/2010,723-0131,1,656.1975,Japan
907,12/15/2010,720-0024,1,608.9475,Japan
491,12/15/2010,721-0931,1,892.4475,Japan
1517,12/15/2010,722-0333,1,230.895,Japan
676,10/30/2012,720-1704,1,761.1975,Japan
1262,10/25/2012,720-0203,1,498.6975,Japan
1049,10/25/2012,720-2101,1,257.1975,Japan
1078,10/29/2012,720-0051,1,383.1975,Japan
496,8/14/2012,720-0093,1,1023.6975,Japan
908,8/14/2012,722-0235,1,209.9475,Japan
2379,8/15/2012,723-0033,1,194.1975,Japan
1875,8/16/2012,722-0034,1,1217.9475,Japan
491,8/16/2012,723-0007,1,892.4475,Japan
202,8/16/2012,720-2412,1,1200.36,Japan
1142,9/9/2011,722-2213,1,703.4475,Japan
1809,9/10/2011,722-1626,1,220.4475,Japan
2269,9/10/2011,722-0037,1,343.8225,Japan
1229,9/10/2011,720-2104,1,288.6975,Japan
1982,9/10/2011,720-0072,1,377.9475,Japan
457,11/15/2010,722-1112,1,997.4475,Japan
2336,11/16/2010,723-0044,1,729.6975,Japan
2254,11/16/2010,723-0044,3,173.0925,Japan
1059,11/17/2010,720-1931,1,157.4475,Japan
1442,11/17/2010,720-1704,1,461.895,Japan
1212,11/17/2010,722-0334,1,388.4475,Japan
633,11/17/2010,720-2106,1,566.9475,Japan
792,4/28/2015,720-2126,1,73.4475,Japan
615,3/15/2016,743-0004,1,682.4475,Japan
2064,7/10/2013,724-0504,1,629.9475,Japan
2332,7/10/2013,740-0902,1,571.725,Japan
2295,7/11/2013,742-1404,1,1054.725,Japan
204,7/11/2013,740-0324,1,736.26,Japan
2396,7/11/2013,726-0022,1,115.4475,Japan
471,7/11/2013,742-1103,1,918.6975,Japan
2054,7/11/2013,743-0071,1,713.9475,Japan
1349,7/12/2013,742-0009,1,419.895,Japan
1223,7/12/2013,960-1405,1,427.8225,Japan
2254,3/12/2013,742-0326,1,75.6,Japan
415,3/13/2013,742-2301,1,972.51,Japan
829,2/23/2014,742-0021,1,314.9475,Japan
2207,5/27/2014,727-0004,1,117.6,Japan
1920,6/11/2014,742-2106,1,314.9475,Japan
407,6/11/2014,743-0013,1,1627.4475,Japan
2218,6/11/2014,740-1222,1,167.475,Japan
808,6/11/2014,742-2107,1,389.55,Japan
585,6/12/2014,742-0334,1,419.9475,Japan
431,6/12/2014,743-0022,1,1044.6975,Japan
585,6/12/2014,740-0312,1,419.9475,Japan
431,6/12/2014,742-2104,1,1044.6975,Japan
1118,6/12/2014,742-1501,1,398.9475,Japan
1826,6/12/2014,743-0003,1,220.4475,Japan
1920,6/13/2014,727-0015,1,335.9475,Japan
615,6/13/2014,960-1405,1,692.9475,Japan
555,5/8/2014,742-0021,1,892.4475,Japan
1115,5/10/2014,742-1352,1,427.8225,Japan
506,5/11/2014,742-2805,1,1270.4475,Japan
2237,5/11/2014,740-0901,1,198.975,Japan
791,5/11/2014,724-0504,1,73.4475,Japan
688,5/12/2014,742-1103,1,551.1975,Japan
567,5/12/2014,742-0426,1,811.0725,Japan
589,5/13/2014,742-1103,1,850.4475,Japan
458,5/13/2014,742-1107,1,1784.9475,Japan
1026,5/14/2014,743-0063,1,181.0725,Japan
109,5/21/2014,743-0075,1,1241.625,Japan
506,5/22/2014,743-0013,1,1270.4475,Japan
674,5/22/2014,742-0426,1,682.4475,Japan
465,2/25/2014,742-2103,1,1181.1975,Japan
465,2/26/2014,742-0034,1,1181.1975,Japan
1182,2/26/2014,740-1213,1,233.5725,Japan
2225,2/8/2014,740-0312,1,80.85,Japan
449,2/8/2014,727-0008,1,1070.9475,Japan
688,2/8/2014,744-0013,1,561.6975,Japan
506,2/9/2014,742-0341,1,1270.4475,Japan
1879,2/9/2014,742-0421,1,1574.9475,Japan
465,2/11/2014,742-2104,1,1181.1975,Japan
791,3/12/2014,727-0007,1,80.85,Japan
560,3/12/2014,726-0036,1,700.8225,Japan
449,3/14/2014,740-0602,1,1070.9475,Japan
1086,3/23/2014,726-0036,2,220.395,Japan
2207,3/23/2014,742-1351,1,114.975,Japan
1085,3/24/2014,742-0003,1,120.6975,Japan
2395,7/12/2013,740-1213,1,170.625,Japan
585,7/12/2013,727-0007,1,419.9475,Japan
451,7/12/2013,742-1404,1,910.8225,Japan
1175,7/12/2013,742-2106,1,782.1975,Japan
1845,7/13/2013,741-0082,1,110.1975,Japan
2388,7/13/2013,740-1404,1,346.4475,Japan
2348,7/13/2013,742-0314,1,855.225,Japan
451,7/13/2013,742-1504,1,910.8225,Japan
826,7/24/2013,740-1432,1,1359.6975,Japan
1086,7/24/2013,726-0033,1,112.8225,Japan
763,7/24/2013,744-0017,1,389.55,Japan
2361,7/24/2013,742-0322,1,634.725,Japan
794,10/25/2015,742-0311,1,89.1975,Japan
604,10/17/2015,742-0334,1,524.9475,Japan
433,10/17/2015,742-0011,1,997.4475,Japan
2045,10/17/2015,740-0312,1,493.4475,Japan
567,10/17/2015,740-0324,1,876.6975,Japan
1182,10/17/2015,743-0021,1,209.9475,Japan
793,10/16/2015,725-0004,1,89.1975,Japan
1810,10/16/2015,742-2301,1,272.9475,Japan
183,8/7/2014,742-0313,1,790.125,Japan
461,8/7/2014,727-0013,1,1144.4475,Japan
2403,8/7/2014,740-0312,1,133.35,Japan
1714,6/20/2013,740-0503,2,220.395,Japan
1995,6/27/2013,742-1103,1,493.4475,Japan
2224,6/27/2013,740-1213,1,78.225,Japan
761,1/21/2015,742-0314,1,194.1975,Japan
520,1/22/2015,740-1215,1,613.9875,Japan
545,1/22/2015,741-0094,1,902.9475,Japan
531,2/4/2015,724-0502,1,629.7375,Japan
2206,2/4/2015,743-0013,1,102.3225,Japan
676,2/4/2015,726-0022,1,761.1975,Japan
407,2/5/2015,740-1452,1,1708.8225,Japan
1085,2/5/2015,740-0312,2,236.145,Japan
1522,2/6/2015,724-0503,1,524.895,Japan
792,3/28/2015,742-1503,1,70.8225,Japan
791,3/28/2015,744-0032,1,70.8225,Japan
2091,2/18/2016,742-0034,6,1102.185,Japan
1879,3/31/2016,742-2101,1,976.4475,Japan
2331,3/31/2016,741-0094,1,697.725,Japan
585,3/31/2016,740-1404,1,419.9475,Japan
927,3/31/2016,726-0022,1,514.4475,Japan
438,6/23/2016,740-1212,1,997.4475,Japan
487,6/23/2016,742-1501,1,1102.4475,Japan
397,3/24/2014,742-2805,1,1496.1975,Japan
792,3/24/2014,740-0602,1,73.4475,Japan
465,3/24/2014,742-0201,1,1181.1975,Japan
1223,4/6/2016,743-0063,1,398.9475,Japan
506,4/6/2016,740-0323,1,1296.6975,Japan
1829,4/6/2016,742-0312,1,330.6975,Japan
2150,4/6/2016,743-0007,1,514.4475,Japan
1103,4/30/2016,726-0022,1,157.4475,Japan
2237,4/30/2016,960-1403,1,183.6975,Japan
438,4/30/2016,740-1213,1,997.4475,Japan
604,4/30/2016,740-1218,1,524.9475,Japan
808,4/30/2016,727-0015,1,343.8225,Japan
2365,4/30/2016,740-1404,1,529.725,Japan
202,4/30/2016,742-0322,1,1312.4475,Japan
506,4/30/2016,742-0421,1,1296.6975,Japan
1050,12/21/2015,740-0035,1,278.1975,Japan
1207,12/21/2015,740-1432,1,685.0725,Japan
2367,12/21/2015,743-0012,1,471.975,Japan
443,12/21/2015,742-2711,1,923.7375,Japan
1175,2/28/2014,742-2106,1,787.4475,Japan
963,6/30/2014,727-0015,1,419.9475,Japan
2284,6/15/2014,742-2513,1,375.375,Japan
547,6/15/2014,742-0034,1,551.1975,Japan
407,6/15/2014,742-2517,1,1627.4475,Japan
549,6/15/2014,742-2106,1,556.4475,Japan
1060,6/16/2014,742-1514,1,170.5725,Japan
1982,5/28/2014,742-2106,22,8545.845,Japan
421,5/28/2014,742-0321,1,1758.6975,Japan
506,5/28/2014,743-0048,1,1270.4475,Japan
2332,1/22/2014,724-0201,1,587.475,Japan
902,1/22/2014,742-0009,1,157.4475,Japan
443,2/13/2015,740-0324,1,923.7375,Japan
517,3/30/2015,742-2711,1,682.2375,Japan
777,4/5/2016,743-0001,1,124.3725,Japan
1077,1/28/2015,742-2513,1,341.1975,Japan
1830,1/28/2015,743-0065,1,314.9475,Japan
407,2/16/2016,740-0033,1,1708.8225,Japan
1912,2/16/2016,726-0035,1,330.6975,Japan
598,1/31/2014,740-0324,1,971.1975,Japan
449,1/31/2014,742-0009,1,1070.9475,Japan
1349,1/31/2014,724-0304,1,446.1975,Japan
407,1/31/2014,742-0425,2,3417.645,Japan
1176,2/1/2014,742-0301,1,614.1975,Japan
2183,2/2/2014,742-0201,1,708.6975,Japan
2098,6/23/2016,740-0311,1,325.4475,Japan
2058,6/23/2016,740-0324,1,288.6975,Japan
2393,6/24/2016,740-0313,1,110.1975,Japan
2148,6/30/2013,742-2101,1,629.9475,Japan
449,6/30/2013,742-0311,1,1023.6975,Japan
1245,6/30/2013,740-0033,1,509.1975,Japan
1916,6/30/2013,724-0306,1,325.4475,Japan
1115,6/30/2013,742-0426,1,446.1975,Japan
2045,6/30/2013,724-0615,1,514.4475,Japan
2091,6/30/2013,742-2106,3,551.0925,Japan
2193,6/30/2013,742-0323,1,761.25,Japan
1920,6/30/2013,724-0503,1,314.9475,Japan
615,7/6/2013,743-0004,1,682.4475,Japan
506,7/7/2013,725-0013,1,1249.4475,Japan
778,7/10/2013,742-1111,1,151.2,Japan
563,7/10/2013,724-0308,1,779.5725,Japan
791,3/18/2015,742-0323,1,70.8225,Japan
2331,3/18/2015,726-0023,1,614.1975,Japan
1920,6/4/2015,742-0301,1,335.9475,Japan
465,6/5/2015,740-1404,1,1181.1975,Japan
2263,6/5/2015,742-2106,2,733.95,Japan
2284,6/6/2015,742-0201,1,375.375,Japan
1171,6/20/2015,743-0072,1,393.6975,Japan
407,6/20/2015,740-0018,1,1708.8225,Japan
465,6/20/2015,743-0046,1,1181.1975,Japan
1725,6/20/2015,727-0006,1,128.5725,Japan
563,6/21/2015,743-0007,1,787.4475,Japan
561,6/21/2015,740-0034,1,745.4475,Japan
507,6/21/2015,742-1113,1,2047.4475,Japan
465,6/30/2015,744-0032,2,2362.395,Japan
449,6/30/2015,743-0063,1,1070.9475,Japan
1920,6/30/2015,740-0504,1,335.9475,Japan
2183,6/30/2015,742-2518,1,708.6975,Japan
760,6/30/2015,724-0503,1,191.1,Japan
782,2/28/2015,742-1503,1,108.6225,Japan
940,2/28/2015,742-0426,1,687.6975,Japan
792,2/28/2015,742-2715,1,70.8225,Japan
762,1/21/2015,742-0314,1,194.1975,Japan
763,1/21/2015,742-0011,1,333.3225,Japan
1391,1/21/2015,724-0504,1,188.895,Japan
2225,9/6/2014,724-0732,1,78.225,Japan
688,9/11/2014,742-1100,1,561.6975,Japan
1605,9/11/2014,743-0013,1,430.4475,Japan
2015,9/11/2014,742-1503,1,419.9475,Japan
449,9/11/2014,743-0004,1,1039.4475,Japan
451,9/12/2014,742-0009,1,923.9475,Japan
720,9/12/2014,742-1351,1,104.9475,Japan
720,9/12/2014,740-0018,1,104.9475,Japan
2255,9/12/2014,742-0322,1,75.6,Japan
470,9/12/2014,742-2101,1,1039.4475,Japan
719,9/12/2014,740-0018,1,104.9475,Japan
690,9/12/2014,740-1405,1,425.1975,Japan
1171,11/17/2015,742-0314,1,330.6975,Japan
763,11/17/2015,740-1424,1,333.3225,Japan
826,11/17/2015,727-0015,1,1175.9475,Japan
2054,11/13/2015,742-2105,1,603.6975,Japan
777,11/13/2015,742-0201,1,125.9475,Japan
496,11/14/2015,742-1103,1,928.9875,Japan
2380,11/14/2015,742-0321,1,335.9475,Japan
2367,11/14/2015,740-0313,1,471.975,Japan
2045,11/18/2015,743-0004,1,493.4475,Japan
412,11/18/2015,742-0426,1,1627.4475,Japan
451,7/2/2013,743-0013,1,910.8225,Japan
470,7/21/2013,742-0311,1,1023.6975,Japan
688,7/21/2013,740-0033,1,551.1975,Japan
576,7/21/2013,742-0314,1,1564.4475,Japan
2367,12/24/2015,744-0018,1,477.225,Japan
2361,11/26/2015,743-0072,1,603.225,Japan
1104,11/27/2015,740-0033,1,146.9475,Japan
2343,11/28/2015,724-0304,1,488.1975,Japan
